,iter_num,Selected Band,Action Type,Mean,Min,Max,Metric Current State,Metric Next State,Reward,Loss
0,0.0,0.0,Random Action,0.024136337,-0.20962572,0.7340644,0.0,0.0,1.0,0.4843449592590332
1,0.0,1.0,Random Action,0.029600916,-0.24654555,0.9212324,0.0,0.10055011377828411,0.9043397913933767,0.30947431921958923
2,0.0,2.0,Random Action,0.030872384,-0.25925735,1.0269768,0.10055011377828411,0.11090874639906947,0.9896948332437683,0.06468144059181213
3,0.0,3.0,Random Action,0.03421917,-0.2824718,1.1760426,0.11090874639906947,0.17370097060072887,0.9391385836878416,0.03430503234267235
4,0.0,4.0,Random Action,0.04253858,-0.3283799,1.4815013,0.17370097060072887,0.22862640072285648,0.9465557298669844,0.031249582767486572
5,0.0,5.0,Random Action,0.049176726,-0.35395533,1.7403231,0.22862640072285648,0.25661476169016656,0.9723996845270989,0.12884220480918884
6,0.0,6.0,Random Action,0.046301454,-0.3198257,1.6302385,0.25661476169016656,0.24513781205261898,1.0115430625066435,0.18500706553459167
7,0.0,7.0,Random Action,0.04612762,-0.32329428,1.6069652,0.24513781205261898,0.25911013394004845,0.9861248379594147,0.22337444126605988
8,0.0,8.0,Random Action,0.04747671,-0.33251512,1.6329373,0.25911013394004845,0.24918443491811684,1.0099751221568458,0.2530286908149719
9,0.0,9.0,Random Action,0.04103947,-0.29147273,1.35072,0.24918443491811684,0.258365701430032,0.9908607526208513,0.16965238749980927
10,0.0,10.0,Random Action,0.03773645,-0.27349752,1.2170717,0.258365701430032,0.24830349219278547,1.0101130034891252,0.3380122184753418
11,0.0,11.0,Max Action,0.035667446,-0.24887183,1.0595078,0.24830349219278547,0.260200335513192,0.9881736443163944,0.5708680748939514
12,0.0,12.0,Random Action,0.03989054,-0.27842617,1.1950815,0.260200335513192,0.2696464868304127,0.9905983234215965,0.5467673540115356
13,0.0,13.0,Random Action,0.04174338,-0.30370635,1.2711788,0.2696464868304127,0.2773850819037557,0.9922912707639817,0.466937392950058
14,0.0,14.0,Random Action,0.046831284,-0.32201257,1.4447191,0.2773850819037557,0.28686147464094214,0.9905683667746487,0.297136127948761
15,0.0,15.0,Random Action,0.051042292,-0.35770142,1.6445642,0.28686147464094214,0.2952421497823388,0.9916543448179298,0.09426932036876678
16,0.0,16.0,Random Action,0.05254257,-0.35351118,1.6810045,0.2952421497823388,0.30432295865014386,0.9909602971576219,1.5395047664642334
