,iter_num,Selected Band,Action Type,Mean,Min,Max,Metric Current State,Metric Next State,Reward,Loss
0,0.0,0.0,Random Action,0.01783746,-0.1304572,0.73377824,0.0,0.0,1.0,0.48773816227912903
1,0.0,1.0,Random Action,0.027529173,-0.16631036,1.1167189,0.0,0.06830811654197488,0.9339726568136211,0.2038469910621643
2,0.0,2.0,Random Action,0.034947213,-0.19807005,1.3974226,0.06830811654197488,0.10034347268788862,0.9684723400245003,0.35968589782714844
3,0.0,3.0,Random Action,0.037431363,-0.20032266,1.5457022,0.10034347268788862,0.13608258594239192,0.9648919881803425,0.44101887941360474
4,0.0,4.0,Random Action,0.03534545,-0.18261707,1.3811389,0.13608258594239192,0.16350331984128993,0.9729518015928232,0.06739173084497452
5,0.0,5.0,Random Action,0.03773483,-0.19287667,1.4662482,0.16350331984128993,0.17564342247263717,0.9879332911118509,0.05384201556444168
6,0.0,6.0,Random Action,0.03936178,-0.20601639,1.5070773,0.17564342247263717,0.1365154694468383,1.0399035339415894,0.03247929736971855
7,0.0,7.0,Random Action,0.035694495,-0.19454533,1.3356456,0.1365154694468383,0.15202202555254654,0.984613051503325,0.1571187525987625
8,0.0,8.0,Random Action,0.036531232,-0.20047438,1.3951384,0.15202202555254654,0.17534958334394754,0.976942426254002,0.029756365343928337
9,0.0,9.0,Random Action,0.032398596,-0.18213397,1.2399741,0.17534958334394754,0.1526343824265409,1.0229751556704059,0.020405838266015053
10,0.0,10.0,Random Action,0.035574164,-0.19620538,1.3384621,0.1526343824265409,0.16180189050213062,0.9908743854092062,0.025322645902633667
11,0.0,11.0,Random Action,0.03801309,-0.20416874,1.3956864,0.16180189050213062,0.17481938852469395,0.9870668631509333,0.032997168600559235
12,0.0,12.0,Random Action,0.039191794,-0.2069599,1.4206114,0.17481938852469395,0.17629492976969577,0.9985255468307483,0.8108713626861572
13,0.0,13.0,Random Action,0.036698744,-0.20115781,1.376774,0.17629492976969577,0.19110046202604847,0.9853035307277404,0.038130924105644226
14,0.0,14.0,Random Action,0.03739246,-0.20500508,1.4079783,0.19110046202604847,0.20482473209506638,0.986369478359145,0.18006111681461334
15,0.0,15.0,Random Action,0.037499867,-0.20650193,1.447753,0.20482473209506638,0.19756603892917898,1.0072851013367263,0.3926158547401428
16,0.0,16.0,Random Action,0.038804106,-0.20902172,1.5443164,0.19756603892917898,0.20964370327101123,0.9879949779024917,0.2130393087863922
17,0.0,17.0,Random Action,0.03600756,-0.19644582,1.4449714,0.20964370327101123,0.22131575133363873,0.9883958060350139,0.3587900698184967
18,0.0,18.0,Random Action,0.033227935,-0.17770326,1.3150547,0.22131575133363873,0.21937680794393533,1.001940824355937,0.0732233002781868
19,0.0,19.0,Random Action,0.03468268,-0.18003774,1.336184,0.21937680794393533,0.2210305128156559,0.9983476617447502,0.4092715382575989
20,0.0,20.0,Random Action,0.030410504,-0.16520211,1.1766832,0.2210305128156559,0.21542343088108648,1.0056228310402293,0.05375614017248154
21,0.0,21.0,Random Action,0.031898774,-0.1759555,1.2195513,0.21542343088108648,0.21816225643582685,0.9972649216062486,1.036756992340088
22,0.0,22.0,Random Action,0.028650412,-0.1566309,1.0794952,0.21816225643582685,0.21581567218982914,1.0023493396296346,0.11222013831138611
23,0.0,23.0,Random Action,0.02993557,-0.1562595,1.0922004,0.21581567218982914,0.21931599309644223,0.996505798075063,0.6151254773139954
24,0.0,24.0,Random Action,0.027801787,-0.1505323,0.98216784,0.21931599309644223,0.22138506619971335,0.99793306595294,0.059855327010154724
25,0.0,25.0,Random Action,0.025521977,-0.14402807,0.87329173,0.22138506619971335,0.22426951058330805,0.9971197116292168,0.035923730581998825
26,0.0,26.0,Random Action,0.025438147,-0.14814466,0.85021436,0.22426951058330805,0.23266331849681698,0.99164132173292,0.3178867995738983
27,0.0,27.0,Random Action,0.027024968,-0.15652713,0.88021314,0.23266331849681698,0.23129029513951582,1.0013739663854215,0.09042344987392426
28,0.0,28.0,Random Action,0.024845202,-0.14241716,0.79793626,0.23129029513951582,0.23112613504373217,1.0001641735707896,0.8134389519691467
29,0.0,29.0,Random Action,0.024760546,-0.14038023,0.8013076,0.23112613504373217,0.2265160954593347,1.0046206821648367,0.033020246773958206
30,25.0,0.0,Random Action,0.3496689,-1.6373867,21.164728,0.0,0.0,1.0,1.3002581596374512
31,25.0,1.0,Random Action,0.30724442,-1.4322214,18.606806,0.0,0.19391063808960438,0.8237315112011938,1.1747524738311768
32,25.0,2.0,Random Action,0.30304745,-1.4159386,18.548986,0.19391063808960438,0.32404000299282965,0.8779818435373865,1.4002048969268799
33,25.0,3.0,Max Action,0.30969945,-1.477018,19.13786,0.32404000299282965,0.38108949855901764,0.9445473173052616,1.088479995727539
34,25.0,4.0,Max Action,0.31989053,-1.5273542,19.77299,0.38108949855901764,0.2826448816130874,1.10345329008883,1.2797105312347412
35,25.0,5.0,Random Action,0.3168376,-1.5059904,19.549814,0.2826448816130874,0.255964809097772,1.027039172138293,1.4297198057174683
36,25.0,6.0,Random Action,0.31374514,-1.4820703,19.330952,0.255964809097772,0.22617050491481314,1.0302425955643988,0.9802196621894836
37,25.0,7.0,Random Action,0.3293302,-1.5527291,20.306042,0.22617050491481314,0.25505522575781847,0.9715284549926819,1.3402316570281982
38,25.0,8.0,Random Action,0.3403775,-1.6125554,20.925016,0.25505522575781847,0.27385717403955645,0.9813737057458185,1.1463432312011719
39,25.0,9.0,Random Action,0.32878396,-1.5505934,20.118,0.27385717403955645,0.29970194979513687,0.9744863417755433,1.3977235555648804
40,25.0,10.0,Max Action,0.32116088,-1.5089939,19.494373,0.29970194979513687,0.28178772429510573,1.0180756477149473,1.0351530313491821
41,25.0,11.0,Max Action,0.32353714,-1.5360502,19.588884,0.28178772429510573,0.26783015843398655,1.0140554274566553,1.565919041633606
42,25.0,12.0,Max Action,0.31731838,-1.5034918,19.119408,0.26783015843398655,0.2590791897970593,1.008789370298479,1.9316428899765015
43,25.0,13.0,Max Action,0.3326062,-1.5691917,20.13942,0.2590791897970593,0.2720966796191856,0.987066871245313,1.6000773906707764
44,25.0,14.0,Random Action,0.37611032,-1.7557865,23.048313,0.2720966796191856,0.2694873802183995,1.002612706585278,3.831881046295166
45,25.0,15.0,Max Action,0.36414945,-1.7072446,22.263515,0.2694873802183995,0.26040288913469123,1.0091258803112495,2.5047316551208496
46,25.0,16.0,Max Action,0.34094083,-1.607692,20.618269,0.26040288913469123,0.2585219351860672,1.0018827240521562,2.054029941558838
47,25.0,17.0,Random Action,0.3413633,-1.6202263,20.356491,0.2585219351860672,0.2385481194058843,1.0201746272003396,2.142000436782837
48,25.0,18.0,Random Action,0.31526065,-1.5084386,18.762995,0.2385481194058843,0.23940955561455773,0.999138934720979,1.8825318813323975
49,25.0,19.0,Max Action,0.29772586,-1.4347115,17.566265,0.23940955561455773,0.24959455602631345,0.9898666910635242,6.208274841308594
50,25.0,20.0,Random Action,0.3069461,-1.4829589,18.038214,0.24959455602631345,0.25945477800559075,0.9901882306275419,5.825706481933594
51,25.0,21.0,Max Action,0.32263538,-1.5535702,19.058954,0.25945477800559075,0.25595421272894303,1.003506699410833,3.2101166248321533
52,25.0,22.0,Random Action,0.3451519,-1.670026,20.28714,0.25595421272894303,0.2570445973822351,0.9989102096000461,1.7760528326034546
53,25.0,23.0,Max Action,0.35375428,-1.7049326,20.801174,0.2570445973822351,0.25004374771233256,1.0070254129056695,5.478518486022949
54,25.0,24.0,Random Action,0.37931493,-1.81987,22.399193,0.25004374771233256,0.2582031600774189,0.9918737852875129,4.181824207305908
55,25.0,25.0,Random Action,0.42043364,-1.9988575,25.179733,0.2582031600774189,0.2662184984492705,0.9920166987993572,1.7505849599838257
56,25.0,26.0,Max Action,0.46766648,-2.1868188,28.45101,0.2662184984492705,0.27195018749247013,0.9942847057482067,14.856118202209473
57,25.0,27.0,Max Action,0.4700715,-2.1872861,28.501541,0.27195018749247013,0.27893437725990294,0.9930401430047333,2.226330041885376
58,25.0,28.0,Random Action,0.46702802,-2.1741447,28.203959,0.27893437725990294,0.2871027351603435,0.9918649124851857,3.76847505569458
59,25.0,29.0,Max Action,0.4944498,-2.300716,29.955439,0.2871027351603435,0.28213024367292916,1.0049848748400745,2.5527446269989014
60,50.0,0.0,Random Action,0.5757672,-2.5907743,39.0156,0.0,0.0,1.0,1.225595474243164
61,50.0,1.0,Random Action,0.5794924,-2.6102235,39.348534,0.0,0.172973521392054,0.8411598872926257,1.6314432621002197
62,50.0,2.0,Random Action,0.5680649,-2.5683322,38.5656,0.172973521392054,0.17292105790724457,1.000052464861042,1.3482861518859863
63,50.0,3.0,Max Action,0.5486712,-2.4815705,37.393963,0.17292105790724457,0.24795710245114433,0.9277100468403914,1.364546537399292
64,50.0,4.0,Max Action,0.537421,-2.4166799,36.601955,0.24795710245114433,0.19673982981806876,1.0525515590895846,1.6395663022994995
65,50.0,5.0,Max Action,0.52928865,-2.3679912,35.990273,0.19673982981806876,0.17768208787935222,1.019240499840779,2.0969955921173096
66,50.0,6.0,Max Action,0.5431694,-2.4180083,37.146416,0.17768208787935222,0.17936176081753208,0.9983217369229308,2.2537388801574707
67,50.0,7.0,Max Action,0.5405465,-2.406956,36.830784,0.17936176081753208,0.20343721863153294,0.9762120441517684,1.8792003393173218
68,50.0,8.0,Max Action,0.52444667,-2.3389366,35.44807,0.20343721863153294,0.20553634904231247,0.9979030712226865,1.4979960918426514
69,50.0,9.0,Max Action,0.50684685,-2.2639477,34.14962,0.20553634904231247,0.2058918076390281,0.9996446045712066,2.5926601886749268
70,50.0,10.0,Max Action,0.5183926,-2.3122504,35.07403,0.2058918076390281,0.2097745264150554,0.9961248092303241,1.9443175792694092
71,50.0,11.0,Random Action,0.554578,-2.4671433,37.581497,0.2097745264150554,0.20535193191306925,1.0044323886061783,1.9167735576629639
72,50.0,12.0,Max Action,0.5423423,-2.4176097,36.639256,0.20535193191306925,0.22040667331422084,0.9850580146711743,2.5268776416778564
73,50.0,13.0,Max Action,0.51411366,-2.3008575,34.46037,0.22040667331422084,0.22017490733190345,1.0002317928421276,4.258715629577637
74,50.0,14.0,Random Action,0.51326203,-2.2982562,34.3805,0.22017490733190345,0.2334966726242595,0.9867665766973659,3.0475494861602783
75,50.0,15.0,Max Action,0.52009684,-2.321231,35.041958,0.2334966726242595,0.22461376014509254,1.0089224826254894,2.573626756668091
76,50.0,16.0,Max Action,0.49835747,-2.229374,33.53505,0.22461376014509254,0.2334982766378161,0.9911548342004068,1.8330271244049072
77,50.0,17.0,Max Action,0.4804882,-2.1546426,32.26614,0.2334982766378161,0.24304000207187293,0.9905036523858185,5.795176029205322
78,50.0,18.0,Max Action,0.47767624,-2.1353023,32.365685,0.24304000207187293,0.24130409966756003,1.0017374099550858,2.4638431072235107
79,50.0,19.0,Max Action,0.48547363,-2.1549826,33.21182,0.24130409966756003,0.25080024262308726,0.9905488030263181,3.4493210315704346
80,50.0,20.0,Max Action,0.46938258,-2.0813715,32.159126,0.25080024262308726,0.24930924052932527,1.0014921141900277,2.348248243331909
81,50.0,21.0,Max Action,0.44282895,-1.965625,30.190142,0.24930924052932527,0.2592288886611682,0.9901293892990541,1.7428536415100098
82,50.0,22.0,Random Action,0.4421129,-1.9711534,30.037945,0.2592288886611682,0.2644083606516108,0.9948339183463409,1.4412481784820557
83,50.0,23.0,Max Action,0.43688393,-1.9514062,29.580513,0.2644083606516108,0.27345253315775914,0.9909966030025089,10.09333610534668
84,50.0,24.0,Max Action,0.40796566,-1.8367752,27.26226,0.27345253315775914,0.2824973391315981,0.9909959752383782,4.607106685638428
85,50.0,25.0,Max Action,0.3978586,-1.7943496,26.302725,0.2824973391315981,0.2826754082400314,0.9998219467449293,4.095688343048096
86,50.0,26.0,Max Action,0.37390572,-1.6950086,24.41844,0.2826754082400314,0.2776418665778442,1.005046231215217,8.38952350616455
87,50.0,27.0,Max Action,0.35942948,-1.6320101,23.376486,0.2776418665778442,0.2814861769986502,0.9961630694805936,4.722701072692871
88,50.0,28.0,Random Action,0.37819377,-1.715384,24.671234,0.2814861769986502,0.2770002411837322,1.004496012687419,6.33652400970459
89,50.0,29.0,Max Action,0.4062975,-1.8330994,26.723852,0.2770002411837322,0.27381841319083394,1.0031868953806797,3.9442648887634277
90,75.0,0.0,Random Action,0.62085253,-2.6357293,41.446514,0.0,0.0,1.0,2.120299816131592
91,75.0,1.0,Random Action,0.59705037,-2.4996028,39.434475,0.0,0.09961327439829629,0.9051874095018617,1.9874130487442017
92,75.0,2.0,Random Action,0.59176415,-2.5062761,39.113064,0.09961327439829629,0.17932117803270617,0.9233860247005424,0.588433563709259
93,75.0,3.0,Max Action,0.56603426,-2.4405832,37.66082,0.17932117803270617,0.1860490017221576,0.9932947574473321,1.3817870616912842
94,75.0,4.0,Random Action,0.5578123,-2.3840477,37.03504,0.1860490017221576,0.2226112187345703,0.9640981087262966,1.8054639101028442
95,75.0,5.0,Max Action,0.51917493,-2.232001,34.624233,0.2226112187345703,0.23282922706026443,0.9898340181682102,0.8890570998191833
96,75.0,6.0,Max Action,0.5363681,-2.3140578,35.887066,0.23282922706026443,0.20933290573223998,1.0237745346090124,1.085159182548523
97,75.0,7.0,Max Action,0.5212567,-2.2327995,34.824265,0.20933290573223998,0.2206765779630925,0.9887204246254763,2.3928027153015137
98,75.0,8.0,Max Action,0.5214274,-2.2360194,34.69084,0.2206765779630925,0.23154084382683227,0.9891945371295323,1.253811001777649
99,75.0,9.0,Max Action,0.49740547,-2.1313574,32.776608,0.23154084382683227,0.24272959958654428,0.9888736055694232,1.7771128416061401
100,75.0,10.0,Max Action,0.4714398,-2.0292609,30.887024,0.24272959958654428,0.24619468035104256,0.9965409156997768,1.8865420818328857
101,75.0,11.0,Max Action,0.45886952,-1.9718167,30.098763,0.24619468035104256,0.24398906547348329,1.0022080490353291,1.4509353637695312
102,75.0,12.0,Max Action,0.43776876,-1.8755698,28.905874,0.24398906547348329,0.24509611720149677,0.9988935608276863,1.1454280614852905
103,75.0,13.0,Max Action,0.4408532,-1.8839484,29.266703,0.24509611720149677,0.2521307750057626,0.9929900274828461,1.2645878791809082
104,75.0,14.0,Random Action,0.40916085,-1.7459984,27.165102,0.2521307750057626,0.2537529956497817,0.9983790944446723,1.9186893701553345
105,75.0,15.0,Max Action,0.3904345,-1.6516467,25.800488,0.2537529956497817,0.2447352555113753,1.0090585224529356,3.426659345626831
106,75.0,16.0,Max Action,0.36556736,-1.5510423,23.97751,0.2447352555113753,0.24583115931287675,0.9989046964817654,1.4022300243377686
107,75.0,17.0,Max Action,0.33402514,-1.4160124,21.87615,0.24583115931287675,0.24878713710410774,0.9970483868095067,1.3831466436386108
108,75.0,18.0,Max Action,0.30631092,-1.2969865,19.921621,0.24878713710410774,0.25343945090909503,0.9953584914439189,0.7852373719215393
109,75.0,19.0,Max Action,0.29813176,-1.2501262,19.277729,0.25343945090909503,0.2570555851520186,0.9963903960966083,2.054229974746704
110,75.0,20.0,Max Action,0.2753359,-1.1541958,17.842354,0.2570555851520186,0.26232613441995883,0.9947433157074791,6.368677616119385
111,75.0,21.0,Max Action,0.26057076,-1.0811073,17.07556,0.26232613441995883,0.26727381971035624,0.9950645343431954,2.8598477840423584
112,75.0,22.0,Max Action,0.23855549,-0.98138195,15.644321,0.26727381971035624,0.2735180657580226,0.9937752087421252,2.048637628555298
113,75.0,23.0,Max Action,0.1997172,-0.8158237,13.124505,0.2735180657580226,0.28051924166882364,0.9930232752257535,2.0954537391662598
114,75.0,24.0,Max Action,0.18596715,-0.76710826,12.171183,0.28051924166882364,0.2730981883165769,1.0074486576106507,1.4924588203430176
115,75.0,25.0,Max Action,0.16347243,-0.669966,10.630761,0.2730981883165769,0.27159028173885486,1.001509044040503,3.175445079803467
116,75.0,26.0,Max Action,0.15478133,-0.6378236,10.025897,0.27159028173885486,0.27243724461537405,0.9991533956952984,5.561600685119629
117,75.0,27.0,Max Action,0.14362861,-0.5772875,9.263867,0.27243724461537405,0.26882831893767656,1.0036154456910262,2.216331720352173
118,75.0,28.0,Max Action,0.1497119,-0.60314584,9.731753,0.26882831893767656,0.27474161806378666,0.9941041500162261,1.539612889289856
119,75.0,29.0,Max Action,0.15341754,-0.6173083,10.033216,0.27474161806378666,0.2773017349041452,0.9974431574639631,1.2347356081008911
120,100.0,0.0,Random Action,0.56942135,-2.1841068,32.31989,0.0,0.0,1.0,0.5615607500076294
121,100.0,1.0,Random Action,0.59573036,-2.3682637,34.799076,0.0,0.11414470949523792,0.8921288470258546,0.5876396894454956
122,100.0,2.0,Max Action,0.48795798,-1.9706224,29.49081,0.11414470949523792,0.16464563432371981,0.950753049388421,1.8937430381774902
123,100.0,3.0,Max Action,0.4196722,-1.7034234,25.560553,0.16464563432371981,0.21391962437072784,0.9519202772831332,1.3210619688034058
124,100.0,4.0,Max Action,0.4152357,-1.6800913,25.08482,0.21391962437072784,0.18299313746132448,1.0314096789863219,1.8884247541427612
125,100.0,5.0,Max Action,0.4298534,-1.7814907,26.33893,0.18299313746132448,0.19551184407754174,0.9875593264277771,0.9238569140434265
126,100.0,6.0,Max Action,0.43750134,-1.8390257,27.15624,0.19551184407754174,0.2036849708390328,0.9918601824305158,1.4377106428146362
